src_ip,dst_ip,label,0,1,2,3,4,5,6,7
20,18521,0,-0.5111678318808799,-1.1110504688919336,-0.041024964051411955,-0.07247177101174807,-0.04521826075374517,-1.138530614504905,-0.36676376582624426,0.005967514706142354
21,18509,1,1.9587606208743162,0.9857100449682907,-0.043526744426739435,-0.09944474648748737,-0.04521826075374517,1.3913720287846234,-0.3717925869350402,-0.0768760252195735
22,18522,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,1.5048131810071965,-0.3668074947054512,-0.10449053852814545
23,18523,1,-0.5111678318808799,0.38973052125775626,-0.037819557945523614,-0.05898528327387842,-0.04521826075374517,0.609806963182878,-0.3423193223495753,0.005967514706142354
24,18524,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3566623947294455,-0.0768760252195735
25,18525,0,-0.5111678318808799,0.30028968426956826,-0.042432215512533664,-0.04549879553600877,-0.04521826075374517,0.32128298598847743,-0.18419569513734818,-0.0216469986024296
26,18526,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.7195847900151742,-0.0768760252195735
27,18527,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
28,18528,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
29,18529,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.11293123422535702,-0.04521826075374517,-0.34113151821286153,-0.3072924901048314,-0.0768760252195735
30,18530,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.37428513304983474,-0.0768760252195735
31,18531,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
32,18532,0,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
33,18533,1,1.9587606208743162,0.9857100449682907,-0.04045163938206607,-0.11293123422535702,-0.04521826075374517,1.3913720287846234,-0.37432886192904163,-0.04926151191100155
34,18534,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.350802724915718,-0.0768760252195735
35,18533,1,1.9587606208743162,0.9857100449682907,-0.043526744426739435,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.3768651369230431,-0.0768760252195735
36,18535,1,-0.5111678318808799,0.38973052125775626,0.03585266206542213,0.021933643153339476,-0.04521826075374517,-0.34113151821286153,-0.2674554811473262,0.06119654132328626
37,18536,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,1.1948382395321193,-0.0768760252195735
38,18505,1,1.9587606208743162,0.9857100449682907,-0.025258535644400216,-0.08595825874961771,-0.04521826075374517,1.3913720287846234,-0.36960614297469413,-0.04926151191100155
39,18517,1,-0.5111678318808799,0.30028968426956826,0.11557085131674263,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,-0.18292755764034746,0.5582577808775815
40,18537,1,-0.5111678318808799,0.38973052125775626,-0.02450278948935337,-0.08595825874961771,-0.04521826075374517,-0.34113151821286153,-0.32797624996970515,-0.0216469986024296
41,18538,1,-0.5111678318808799,0.9328770322693203,-0.043474624002253444,-0.05898528327387842,-0.04521826075374517,0.32128298598847743,-0.36610783263814045,-0.0216469986024296
42,18539,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.138530614504905,-0.3752908972715939,-0.0768760252195735
43,18540,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
44,18541,0,-0.5111678318808799,0.30028968426956826,-0.025988221587204065,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.35333899990971945,0.1440400812490021
45,18542,0,-0.5111678318808799,-1.1110504691725565,-0.0466018494714128,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.350802724915718,-0.10449053852814545
46,18543,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.7195847900151742,-0.0768760252195735
47,18544,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-1.1662176649593607,1.7195847900151742,-0.0768760252195735
48,18545,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.350802724915718,-0.0768760252195735
49,18546,1,-0.5111678318808799,0.38973052125775626,-0.023512501424119578,-0.07247177101174807,-0.04521826075374517,0.7946823245895899,-0.33746541675760705,-0.0216469986024296
50,18547,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.11293123422535702,-0.04521826075374517,-0.34113151821286153,-0.3072924901048314,-0.0768760252195735
51,18511,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,0.021933643153339476,-0.04521826075374517,1.5048131810071965,-0.3528142533592364,-0.10449053852814545
52,18548,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,1.5048131810071965,-0.3727546222775925,-0.10449053852814545
53,18549,0,-0.5111678318808799,0.30028968426956826,-0.025988221587204065,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.35333899990971945,0.1440400812490021
32,18550,0,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
54,18509,1,1.9587606208743162,0.9857100449682907,-0.04329220251655248,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.3766902214062154,-0.0768760252195735
55,18551,0,-0.5111678318808799,0.30028968426956826,-0.025988221587204065,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.35333899990971945,0.1440400812490021
56,18533,1,1.9587606208743162,0.9857100449682907,-0.043526744426739435,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.3768651369230431,-0.0768760252195735
57,18517,1,-0.5111678318808799,0.30028968426956826,0.10892549719477901,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,-0.18576993478879733,0.5582577808775815
58,18552,0,-0.5111678318808799,0.38973052125775626,-0.03964377280253324,-0.08595825874961771,-0.04521826075374517,-0.34113151821286153,-0.3288508275538436,-0.0216469986024296
32,18553,0,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
59,18554,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
60,18509,1,1.9587606208743162,0.9857100449682907,-0.04238009508804767,-0.08595825874961771,-0.04521826075374517,1.3913720287846234,-0.368031903323245,-0.04926151191100155
61,18505,1,1.9587606208743162,0.9857100449682907,-0.03688139030477581,-0.11293123422535702,-0.04521826075374517,1.3913720287846234,-0.37459123520428317,-0.0768760252195735
62,18555,0,-0.5111678318808799,-1.1110504688919336,-0.04389158739814136,-0.09944474648748737,-0.04521826075374517,0.32128298598847743,-0.3396518607179531,-0.04926151191100155
63,18556,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
64,18517,1,-0.5111678318808799,0.30028968426956826,0.11150545820683548,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,-0.18450179729179664,0.5582577808775815
65,18557,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.7195847900151742,-0.0768760252195735
58,18558,0,-0.5111678318808799,0.38973052125775626,-0.010586636151594253,0.06239310636694843,-0.04521826075374517,-0.34113151821286153,-0.08829826303656994,0.2544981344832899
66,18559,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3181809810273548,-0.0768760252195735
67,18560,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,1.5048131810071965,-0.3668074947054512,-0.10449053852814545
68,18561,0,-0.5111678318808799,0.30028968426956826,-0.025988221587204065,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.35333899990971945,0.1440400812490021
69,18531,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
70,18562,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.08595825874961771,-0.04521826075374517,1.5048131810071965,-0.37100546710931565,-0.10449053852814545
71,18563,0,-0.5111678318808799,0.38973052125775626,-0.03383234547234544,-0.04549879553600877,-0.04521826075374517,-0.34113151821286153,-0.2815361802519548,0.033582028014714306
72,18564,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.0768760252195735
73,896,1,1.9587606208743162,0.9857100449682907,14.492703283442195,1.4919608065811314,-0.04521826075374517,0.32128298598847743,0.045643293974229754,14.255056381929272
74,18565,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
75,18566,1,-0.5111678318808799,0.30028968426956826,-0.03688139030477581,0.021933643153339476,-0.04521826075374517,-0.34113151821286153,-0.3385586387377801,0.033582028014714306
76,18567,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.1678603653566342,-0.3766464925270085,-0.0768760252195735
77,18568,0,-0.5111678318808799,-1.0991490962373383,-0.04201525211664575,-0.09944474648748737,-0.04521826075374517,-1.1678603653566342,-0.3724047912439371,-0.04926151191100155
78,18569,1,-0.5111678318808799,0.9328770322693203,-0.043474624002253444,-0.05898528327387842,-0.04521826075374517,0.32128298598847743,-0.36610783263814045,-0.0216469986024296
79,18570,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.1678603653566342,-0.3766464925270085,-0.0768760252195735
80,18571,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.15679852053203597,-0.04521826075374517,-1.1662176649593607,1.016380683488674,-0.04926151191100155
81,18572,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,0.32128298598847743,-0.3668074947054512,-0.10449053852814545
82,18573,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3181809810273548,-0.0768760252195735
83,18574,0,1.9587606208743162,0.9857100449682907,-0.0466018494714128,-0.12641772196322668,-0.04521826075374517,0.32128298598847743,-0.337509145636814,-0.10449053852814545
84,18517,1,-0.5111678318808799,0.30028968426956826,0.11689992214113536,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,-0.1821841666938298,0.5582577808775815
85,18575,1,-0.5111678318808799,0.38973052125775626,0.5030340869455865,0.021933643153339476,-0.04521826075374517,-0.34113151821286153,-0.30549960605734766,0.5030287542604376
86,18576,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3181809810273548,-0.0768760252195735
87,18577,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
88,18578,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.1678603653566342,-0.374678692962697,-0.0768760252195735
89,18579,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,1.1948382395321193,-0.0768760252195735
90,18580,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-1.1662176649593607,1.6723138715924923,-0.04926151191100155
91,18581,1,-0.5111678318808799,0.38973052125775626,-0.02450278948935337,-0.07247177101174807,-0.04521826075374517,-0.34113151821286153,-0.32845726764098127,-0.0216469986024296
92,18582,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2646904224349932,-0.04521826075374517,-0.34113151821286153,1.5411272339717286,-0.04926151191100155
93,18583,0,-0.5111678318808799,-1.1110504688919336,-0.041024964051411955,-0.09944474648748737,-0.04521826075374517,-1.138530614504905,-0.37231733348552326,0.005967514706142354
94,18509,1,1.9587606208743162,0.9857100449682907,-0.04214555317786072,-0.08595825874961771,-0.04521826075374517,1.3913720287846234,-0.3682942765984865,-0.04926151191100155
95,18584,0,-0.5111678318808799,0.30028968426956826,-0.025362776493372194,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.3534264576681333,0.1440400812490021
96,18505,1,1.9587606208743162,0.9857100449682907,-0.02924574811757839,-0.08595825874961771,-0.04521826075374517,1.3913720287846234,-0.36934376969945265,-0.04926151191100155
97,194,1,1.9587606208743162,0.9857100449682907,2.3455171527375485,0.048906618629078774,-0.04521826075374517,0.32128298598847743,-0.32618336592222136,2.3808156592433303
98,18585,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-1.1662176649593607,1.6723138715924923,-0.04926151191100155
99,18586,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,1.5048131810071965,-0.3727546222775925,-0.10449053852814545
100,18587,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
101,18588,0,-0.5111678318808799,0.30028968426956826,-0.025362776493372194,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.3534264576681333,0.1440400812490021
102,18589,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3730607244320409,-0.0768760252195735
103,18590,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,1.1475673211094375,-0.04926151191100155
104,18591,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
2,18592,1,1.9587606208743162,0.9857100449682907,0.20154349150638184,0.34560934886221106,-0.04521826075374517,1.3913720287846234,-0.28179855352719635,0.39257070102614966
105,18593,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.1678603653566342,-0.3766464925270085,-0.0768760252195735
106,18594,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.11293123422535702,-0.04521826075374517,-0.7293588532775185,-0.3748536084795247,-0.0768760252195735
107,18595,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
108,18509,1,1.9587606208743162,0.9857100449682907,-0.04329220251655248,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.3766902214062154,-0.0768760252195735
109,18596,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,1.5048131810071965,-0.3727546222775925,-0.10449053852814545
110,18597,0,1.9587606208743162,0.9857100449682907,-0.04451703249197323,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.37660276364780154,-0.0768760252195735
111,18598,0,-0.5111678318808799,-1.1110504691725565,-0.042484335937019654,-0.11293123422535702,-0.04521826075374517,-1.138530614504905,-0.37459123520428317,-0.04926151191100155
112,18599,0,-0.5111678318808799,0.30028968426956826,-0.025362776493372194,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.3534264576681333,0.1440400812490021
113,18600,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.11293123422535702,-0.04521826075374517,0.32128298598847743,-0.3752034395131801,-0.10449053852814545
114,18601,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
115,18602,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
116,18517,1,-0.5111678318808799,0.30028968426956826,0.109003677831508,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,-0.1860760369432458,0.5582577808775815
117,18603,0,-0.5111678318808799,-1.1110504691725565,-0.038054099855710566,-0.07247177101174807,-0.04521826075374517,-1.138530614504905,-0.36610783263814045,0.033582028014714306
118,18538,1,-0.5111678318808799,0.9328770322693203,-0.043474624002253444,-0.05898528327387842,-0.04521826075374517,0.32128298598847743,-0.36610783263814045,-0.0216469986024296
119,18604,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,1.1948382395321193,-0.0768760252195735
120,18605,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.1678603653566342,-0.3766464925270085,-0.0768760252195735
121,18606,0,-0.5111678318808799,0.9328770322693203,-0.04545520013272104,-0.11293123422535702,-0.04521826075374517,-0.34113151821286153,-0.37537835503000777,-0.0768760252195735
122,18509,1,1.9587606208743162,0.9857100449682907,-0.044490972279730236,-0.11293123422535702,-0.04521826075374517,1.3913720287846234,-0.3737166576201447,-0.0768760252195735
123,18607,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-1.1678603653566342,-0.3729295377944202,-0.0768760252195735
124,18608,1,1.9587606208743162,0.9857100449682907,-0.04141586723505687,-0.11293123422535702,-0.04521826075374517,1.3913720287846234,-0.3745037774458693,-0.0768760252195735
125,317,1,1.9587606208743162,0.9857100449682907,-0.029610591088980315,-0.12641772196322668,-0.04521826075374517,1.5048131810071965,-0.3736729287409378,-0.04926151191100155
126,18609,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,1.5048131810071965,-0.3668074947054512,-0.10449053852814545
127,18610,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.34940340078109655,-0.0768760252195735
128,18611,0,1.9587606208743162,0.9857100449682907,-0.0466018494714128,-0.12641772196322668,-0.04521826075374517,0.32128298598847743,-0.36741969901434807,-0.10449053852814545
129,18612,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,1.5048131810071965,-0.3668074947054512,-0.10449053852814545
130,18505,1,1.9587606208743162,0.9857100449682907,-0.0349789948110372,-0.11293123422535702,-0.04521826075374517,1.3913720287846234,-0.3744163196874555,-0.0768760252195735
131,18533,1,1.9587606208743162,0.9857100449682907,-0.0466018494714128,-0.08595825874961771,-0.04521826075374517,1.3913720287846234,-0.3692563119410388,-0.10449053852814545
132,18613,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
133,18614,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.34940340078109655,-0.0768760252195735
134,18615,0,-0.5111678318808799,0.38973052125775626,-0.03333720143972854,-0.07247177101174807,-0.04521826075374517,-0.34113151821286153,-0.32535251721728986,-0.0216469986024296
135,18533,1,1.9587606208743162,0.9857100449682907,-0.043526744426739435,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.3768651369230431,-0.0768760252195735
136,18616,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3172626745640095,-0.0768760252195735
137,18617,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.31568843491256027,-0.0768760252195735
138,18618,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.12982554505629668,-0.04521826075374517,-0.34113151821286153,0.8851940458679103,-0.0768760252195735
139,18511,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,0.021933643153339476,-0.04521826075374517,1.5048131810071965,-0.3528142533592364,-0.10449053852814545
32,18619,0,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
140,18620,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.18377149600777526,-0.04521826075374517,-0.34113151821286153,1.1948382395321193,-0.0768760252195735
141,18621,0,-0.5111678318808799,-1.1110504688919336,-0.021349503807951024,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.311971480179972,0.005967514706142354
142,18622,0,1.9587606208743162,0.9857100449682907,-0.0466018494714128,-0.12641772196322668,-0.04521826075374517,0.32128298598847743,-0.337509145636814,-0.10449053852814545
143,349,1,1.9587606208743162,0.9857100449682907,-0.029610591088980315,-0.12641772196322668,-0.04521826075374517,1.5048131810071965,-0.3736729287409378,-0.04926151191100155
144,18505,1,1.9587606208743162,0.9857100449682907,-0.042562516573748634,-0.11293123422535702,-0.04521826075374517,1.3913720287846234,-0.37459123520428317,-0.0768760252195735
145,18623,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
146,18624,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.0768760252195735
147,18625,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,1.5048131810071965,-0.3668074947054512,-0.10449053852814545
148,18626,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.7195847900151742,-0.0768760252195735
149,18572,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.05898528327387842,-0.04521826075374517,0.32128298598847743,-0.3668074947054512,-0.10449053852814545
150,18627,0,-0.5111678318808799,-1.1110504691725565,-0.04389158739814136,0.2916633979107325,-0.04521826075374517,-0.34113151821286153,1.6723138715924923,-0.04926151191100155
151,18628,0,-0.5111678318808799,0.30028968426956826,-0.025362776493372194,-0.018525820060269472,-0.04521826075374517,-1.1678603653566342,-0.3534264576681333,0.1440400812490021
152,18629,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3742414041706278,-0.0768760252195735
153,18630,0,-0.5111678318808799,-1.1110504691725565,-0.03867954494954244,-0.08595825874961771,-0.04521826075374517,-1.138530614504905,-0.3697810584915218,0.005967514706142354
154,18631,1,-0.5111678318808799,0.38973052125775626,-0.018118037489819695,-0.07247177101174807,-0.04521826075374517,-0.34113151821286153,-0.3485288231969581,-0.0216469986024296
155,18509,1,1.9587606208743162,0.9857100449682907,-0.0466018494714128,-0.12641772196322668,-0.04521826075374517,1.3913720287846234,-0.3768651369230431,-0.10449053852814545
156,18632,0,-0.5111678318808799,-1.1110504691725565,-0.04524671843477708,-0.12641772196322668,-0.04521826075374517,-0.7293588532775185,-0.3712678403845572,-0.0768760252195735
157,18531,1,-0.5111678318808799,1.0793805994732508,-0.0466018494714128,-0.09944474648748737,-0.04521826075374517,-0.7293588532775185,-0.3727546222775925,-0.10449053852814545
